,founding_year,founders_count,initial_funding_usd,total_funding_usd,revenue_last_year_usd,employee_count,burn_rate_usd,years_operated,customer_rating,status,industry_ai,industry_e commerce,industry_ecommerce,industry_ed-tech,industry_edtech,industry_energy,industry_fintech,industry_foodtech,industry_health tech,industry_healthtech,industry_realestate,industry_saas,industry_transport,industry_travel,country_Canada,country_Germany,country_India,country_U.S.A,country_Uk,country_Usa,market_competition_Low,market_competition_Medium,profit_ratio,funding_per_employee
410,2011,1.0,300000.0,200000.0,5236424.0,120.0,40000.0,9,3.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,26.18212,1666.6666666666667
411,2022,1.0,50000.0,12000000.0,11603968.125,300.0,40000.0,6,3.8,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.96699734375,40000.0
412,2014,3.0,100000.0,12000000.0,534934.0,5.0,40000.0,12,3.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.04457783333333333,2400000.0
413,2012,5.0,300000.0,1000000.0,11603968.125,10.0,150000.0,13,2.3,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11.603968125,100000.0
414,2015,1.0,300000.0,12000000.0,0.0,3.0,300000.0,14,3.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,4000000.0
415,2023,1.0,50000.0,12000000.0,10536093.0,120.0,90000.0,1,3.8,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.87800775,100000.0
416,2011,1.0,300000.0,200000.0,0.0,25.0,150000.0,4,4.5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.0,8000.0
417,2012,4.0,800000.0,200000.0,11603968.125,120.0,40000.0,13,3.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,58.019840625,1666.6666666666667
418,2020,5.0,50000.0,5000000.0,534934.0,25.0,150000.0,9,4.5,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1069868,200000.0
419,2012,1.0,300000.0,12000000.0,534934.0,25.0,90000.0,12,3.8,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.04457783333333333,480000.0
420,2022,2.0,100000.0,1000000.0,11603968.125,25.0,90000.0,11,3.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11.603968125,40000.0
421,2018,4.0,50000.0,200000.0,534934.0,25.0,90000.0,5,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2.67467,8000.0
422,2023,3.0,50000.0,12000000.0,6971636.0,5.0,150000.0,9,4.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5809696666666667,2400000.0
423,2010,2.0,50000.0,5000000.0,7841325.0,50.0,300000.0,8,1.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1.568265,100000.0
424,2015,5.0,50000.0,5000000.0,0.0,25.0,90000.0,10,4.5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,200000.0
425,2023,3.0,100000.0,5000000.0,534934.0,50.0,300000.0,2,4.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.1069868,100000.0
426,2019,5.0,50000.0,1000000.0,0.0,50.0,150000.0,3,1.5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0,20000.0
427,2011,2.0,1500000.0,200000.0,10401396.0,10.0,40000.0,12,3.8,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52.00698,20000.0
428,2020,1.0,1500000.0,1000000.0,534934.0,50.0,300000.0,13,4.5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.534934,20000.0
429,2014,4.0,50000.0,12000000.0,0.0,10.0,90000.0,11,4.5,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,1200000.0
430,2016,3.0,800000.0,12000000.0,534934.0,120.0,90000.0,15,1.5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.04457783333333333,100000.0
431,2017,3.0,300000.0,5000000.0,534934.0,25.0,150000.0,15,3.8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1069868,200000.0
432,2023,3.0,100000.0,5000000.0,0.0,300.0,150000.0,3,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.0,16666.666666666668
433,2017,3.0,50000.0,5000000.0,534934.0,120.0,150000.0,13,1.5,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.1069868,41666.666666666664
434,2019,2.0,1500000.0,1000000.0,11603968.125,25.0,150000.0,7,4.5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,11.603968125,40000.0
435,2015,3.0,100000.0,1000000.0,534934.0,300.0,150000.0,7,2.3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.534934,3333.3333333333335
436,2023,1.0,100000.0,1000000.0,11603968.125,120.0,40000.0,3,4.5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11.603968125,8333.333333333334
437,2013,3.0,100000.0,12000000.0,0.0,120.0,90000.0,9,3.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,100000.0
438,2019,3.0,100000.0,12000000.0,0.0,50.0,150000.0,8,3.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,240000.0
439,2010,1.0,300000.0,5000000.0,4785701.0,120.0,150000.0,13,1.5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9571402,41666.666666666664
440,2021,5.0,300000.0,1000000.0,0.0,3.0,90000.0,13,3.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,333333.3333333333
441,2022,5.0,300000.0,200000.0,0.0,10.0,40000.0,12,2.3,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0.0,20000.0
442,2012,3.0,100000.0,1000000.0,11603968.125,3.0,300000.0,13,3.8,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,11.603968125,333333.3333333333
443,2013,4.0,300000.0,200000.0,534934.0,10.0,150000.0,10,3.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2.67467,20000.0
444,2019,1.0,800000.0,1000000.0,0.0,25.0,150000.0,14,3.8,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,40000.0
445,2011,3.0,800000.0,5000000.0,534934.0,10.0,90000.0,6,3.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.1069868,500000.0
446,2022,1.0,100000.0,1000000.0,534934.0,25.0,40000.0,12,3.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,0.534934,40000.0
447,2023,5.0,50000.0,1000000.0,4473205.0,3.0,40000.0,1,3.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,4.473205,333333.3333333333
448,2014,5.0,1500000.0,200000.0,11603968.125,300.0,300000.0,2,1.5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,58.019840625,666.6666666666666
449,2015,3.0,100000.0,1000000.0,534934.0,3.0,90000.0,6,2.3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.534934,333333.3333333333
450,2010,1.0,800000.0,200000.0,0.0,50.0,40000.0,1,3.8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,4000.0
451,2023,5.0,800000.0,1000000.0,534934.0,5.0,40000.0,12,2.3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.534934,200000.0
452,2010,4.0,800000.0,1000000.0,0.0,25.0,90000.0,9,3.8,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.0,40000.0
453,2023,2.0,100000.0,5000000.0,11603968.125,5.0,150000.0,6,1.5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2.320793625,1000000.0
454,2010,5.0,300000.0,1000000.0,534934.0,10.0,150000.0,7,3.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.534934,100000.0
455,2023,2.0,800000.0,12000000.0,11603968.125,25.0,150000.0,6,3.8,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.96699734375,480000.0
456,2021,2.0,300000.0,200000.0,0.0,10.0,300000.0,13,3.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,20000.0
457,2016,3.0,1500000.0,1000000.0,534934.0,25.0,150000.0,1,3.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.534934,40000.0
458,2023,5.0,50000.0,200000.0,7806346.0,10.0,150000.0,5,2.3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,39.03173,20000.0
459,2016,4.0,300000.0,12000000.0,534934.0,3.0,150000.0,1,3.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.04457783333333333,4000000.0
460,2020,2.0,1500000.0,12000000.0,534934.0,5.0,150000.0,12,4.5,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.04457783333333333,2400000.0
461,2010,3.0,300000.0,1000000.0,534934.0,120.0,40000.0,2,1.5,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.534934,8333.333333333334
462,2015,5.0,300000.0,12000000.0,534934.0,300.0,40000.0,14,3.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.04457783333333333,40000.0
463,2021,2.0,300000.0,1000000.0,0.0,10.0,300000.0,2,2.3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,100000.0
464,2020,5.0,50000.0,12000000.0,534934.0,300.0,300000.0,11,1.5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.04457783333333333,40000.0
465,2018,2.0,50000.0,1000000.0,0.0,50.0,300000.0,7,3.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,20000.0
466,2016,1.0,800000.0,1000000.0,534934.0,120.0,150000.0,15,3.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.534934,8333.333333333334
467,2014,2.0,1500000.0,12000000.0,11603968.125,120.0,300000.0,14,3.8,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.96699734375,100000.0
468,2023,2.0,100000.0,1000000.0,534934.0,10.0,150000.0,10,1.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.534934,100000.0
469,2011,2.0,1500000.0,1000000.0,534934.0,3.0,90000.0,9,4.5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.534934,333333.3333333333
470,2023,2.0,1500000.0,1000000.0,0.0,120.0,300000.0,9,3.0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0,8333.333333333334
471,2020,2.0,300000.0,5000000.0,11603968.125,50.0,40000.0,12,1.5,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,2.320793625,100000.0
472,2011,4.0,300000.0,5000000.0,0.0,300.0,150000.0,11,3.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.0,16666.666666666668
473,2021,3.0,300000.0,1000000.0,534934.0,5.0,150000.0,8,1.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.534934,200000.0
474,2020,3.0,300000.0,1000000.0,534934.0,3.0,150000.0,13,4.5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.534934,333333.3333333333
475,2022,3.0,300000.0,5000000.0,0.0,120.0,300000.0,1,3.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,41666.666666666664
476,2014,5.0,800000.0,200000.0,4121105.0,50.0,300000.0,2,3.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,20.605525,4000.0
477,2020,3.0,50000.0,1000000.0,534934.0,25.0,40000.0,13,1.5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0.534934,40000.0
478,2016,3.0,300000.0,1000000.0,3399975.0,300.0,40000.0,5,2.3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.399975,3333.3333333333335
479,2013,3.0,50000.0,200000.0,534934.0,50.0,40000.0,3,1.5,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2.67467,4000.0
480,2022,4.0,100000.0,12000000.0,10717920.0,50.0,90000.0,2,1.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.89316,240000.0
