startup_id,startup_name,industry,country,founding_year,founders_count,initial_funding_usd,total_funding_usd,revenue_last_year_usd,employee_count,burn_rate_usd,market_competition,years_operated,customer_rating,reason_for_failure,status
S01484,Startup_1484,RealEstate,U.S.A,2023,4.0,800000.0,5000000.0,-100000.0,25.0,300000.0,low,9,2.3,Founder conflict,failed
S01485,Startup_1485,RealEstate,india,2020,5.0,800000.0,1000000.0,20091017.0,120.0,40000.0,high,3,3.0,,Success
S01486,Startup_1486,RealEstate,USA,2013,2.0,100000.0,1000000.0,-100000.0,300.0,,Low,8,,,Failed
S01487,Startup_1487,FoodTech,Australia,2012,5.0,800000.0,1000000.0,-100000.0,120.0,40000.0,Medium,10,3.8,,failed
S01488,Startup_1488,E commerce,Canada,2013,3.0,300000.0,12000000.0,,,300000.0,high,13,3.8,Lack of market demand,Failed
S01489,Startup_1489,SaaS,U.S.A,2020,2.0,300000.0,5000000.0,,120.0,150000.0,Medium,6,3.0,Poor financial planning,Failed
S01490,Startup_1490,FinTech,USA,2018,,50000.0,1000000.0,23699945.0,25.0,90000.0,low,13,4.5,Founder conflict,failed
S01491,Startup_1491,HealthTech,Germany,2016,5.0,50000.0,5000000.0,-100000.0,3.0,300000.0,Low,4,2.3,Bad marketing,Success
S01492,Startup_1492,Fintech,Germany,2010,5.0,100000.0,200000.0,,50.0,300000.0,High,2,,Regulatory issues,failed
S01493,Startup_1493,FinTech,india,2017,2.0,,5000000.0,-100000.0,,,high,9,3.0,Cash flow issues,failed
S01494,Startup_1494,Energy,Australia,2013,4.0,100000.0,5000000.0,-100000.0,120.0,300000.0,High,15,4.5,,Failed
S01495,Startup_1495,AI,Germany,2021,2.0,300000.0,12000000.0,,5.0,150000.0,Medium,11,,,Success
S01496,Startup_1496,Health Tech,Australia,2017,2.0,50000.0,5000000.0,11290318.0,25.0,40000.0,High,14,2.3,,Success
S01497,Startup_1497,Ecommerce,india,2020,4.0,100000.0,200000.0,11134280.0,300.0,300000.0,Medium,9,3.8,Regulatory issues,Failed
S01498,Startup_1498,AI,Australia,2010,2.0,50000.0,1000000.0,6381086.0,50.0,40000.0,Low,14,1.5,High burn rate,failed
S01499,Startup_1499,Fintech,india,2019,4.0,50000.0,12000000.0,,3.0,,Low,15,3.8,Lack of market demand,Failed
S01500,Startup_1500,Fintech,india,2013,1.0,,12000000.0,,,150000.0,low,9,,Cash flow issues,failed
S01501,Startup_1501,Health Tech,U.S.A,2017,1.0,300000.0,5000000.0,11974522.0,120.0,90000.0,high,8,,Poor financial planning,failed
S01502,Startup_1502,RealEstate,Germany,2016,3.0,800000.0,1000000.0,,50.0,90000.0,high,12,,Cash flow issues,failed
S01503,Startup_1503,Energy,Australia,2010,2.0,50000.0,,-100000.0,5.0,40000.0,Medium,8,,Founder conflict,Success
S01504,Startup_1504,Agritech,india,2014,,1500000.0,200000.0,,300.0,90000.0,Low,9,1.5,Strong competition,Success
S01505,Startup_1505,FinTech,UK,2019,,1500000.0,5000000.0,7666182.0,3.0,150000.0,High,11,4.5,High burn rate,Success
S01506,Startup_1506,HealthTech,USA,2020,,1500000.0,5000000.0,-100000.0,25.0,,low,13,3.0,Strong competition,Success
S01507,Startup_1507,Fintech,india,2023,2.0,100000.0,1000000.0,5057988.0,3.0,90000.0,High,3,3.0,,failed
S01508,Startup_1508,Travel,India,2010,4.0,1500000.0,,-100000.0,50.0,90000.0,low,10,4.5,,failed
S01509,Startup_1509,AI,Australia,2016,,100000.0,,5394909.0,10.0,40000.0,Low,12,,Founder conflict,Failed
S01510,Startup_1510,Energy,Germany,2022,4.0,50000.0,12000000.0,,120.0,300000.0,high,4,,High burn rate,failed
S01511,Startup_1511,Agritech,Germany,2015,4.0,50000.0,5000000.0,-100000.0,120.0,,low,14,3.8,High burn rate,failed
S01512,Startup_1512,Fintech,U.S.A,2013,4.0,100000.0,1000000.0,-100000.0,50.0,150000.0,low,8,1.5,High burn rate,Success
S01513,Startup_1513,SaaS,India,2019,1.0,1500000.0,5000000.0,24967670.0,3.0,,High,15,3.0,Poor financial planning,Failed
S01514,Startup_1514,SaaS,Australia,2011,,100000.0,5000000.0,,300.0,300000.0,low,9,,High burn rate,Failed
S01515,Startup_1515,Ecommerce,Canada,2019,2.0,100000.0,,-100000.0,10.0,90000.0,Low,1,4.5,,Failed
S01516,Startup_1516,Fintech,India,2012,5.0,1500000.0,12000000.0,,10.0,150000.0,low,13,3.8,,Success
S01517,Startup_1517,FinTech,Canada,2014,1.0,1500000.0,,24511712.0,,40000.0,Low,3,3.0,Strong competition,Success
S01518,Startup_1518,HealthTech,india,2021,3.0,,12000000.0,21395282.0,5.0,,low,4,,Cash flow issues,Failed
S01519,Startup_1519,EdTech,USA,2012,4.0,50000.0,5000000.0,-100000.0,25.0,90000.0,Low,11,1.5,Founder conflict,failed
S01520,Startup_1520,E commerce,U.S.A,2014,4.0,1500000.0,5000000.0,,3.0,90000.0,Low,6,3.0,,Success
S01521,Startup_1521,FinTech,india,2010,,1500000.0,,3454687.0,120.0,300000.0,low,5,3.8,Cash flow issues,Success
S01522,Startup_1522,Energy,Australia,2010,1.0,100000.0,200000.0,-100000.0,300.0,300000.0,Low,15,2.3,Strong competition,Failed
S01523,Startup_1523,Fintech,india,2019,5.0,800000.0,200000.0,,3.0,40000.0,high,2,3.0,High burn rate,Success
S01524,Startup_1524,FinTech,Australia,2014,4.0,800000.0,1000000.0,-100000.0,25.0,300000.0,Medium,5,3.8,High burn rate,Failed
S01525,Startup_1525,Fintech,UK,2012,1.0,1500000.0,,23780978.0,,,Medium,6,3.8,Regulatory issues,Success
S01526,Startup_1526,Energy,India,2015,3.0,,,9274184.0,5.0,40000.0,Low,15,3.8,Bad marketing,Failed
S01527,Startup_1527,AI,Canada,2020,3.0,50000.0,200000.0,-100000.0,25.0,40000.0,High,1,4.5,Regulatory issues,Failed
S01528,Startup_1528,Health Tech,UK,2022,5.0,800000.0,,,120.0,300000.0,Medium,8,3.0,Cash flow issues,Success
S01529,Startup_1529,Health Tech,india,2020,5.0,1500000.0,5000000.0,,,40000.0,Medium,11,3.8,,failed
S01530,Startup_1530,HealthTech,india,2014,3.0,50000.0,,-100000.0,50.0,,high,14,1.5,Lack of market demand,Success
S01531,Startup_1531,Energy,UK,2023,3.0,100000.0,5000000.0,,50.0,150000.0,Medium,5,,High burn rate,Success
S01532,Startup_1532,Transport,UK,2021,5.0,300000.0,5000000.0,-100000.0,300.0,300000.0,low,6,4.5,Poor financial planning,Success
S01533,Startup_1533,HealthTech,USA,2014,1.0,1500000.0,5000000.0,26115743.0,5.0,90000.0,high,14,4.5,High burn rate,failed
S01534,Startup_1534,Ed-tech,india,2010,2.0,50000.0,5000000.0,,3.0,90000.0,High,14,3.0,Lack of market demand,Failed
S01535,Startup_1535,Ed-tech,Canada,2023,4.0,100000.0,12000000.0,-100000.0,120.0,300000.0,Low,7,3.0,,failed
S01536,Startup_1536,Travel,Canada,2021,2.0,50000.0,12000000.0,926667.0,3.0,90000.0,low,10,,Poor financial planning,Success
S01537,Startup_1537,SaaS,india,2019,2.0,100000.0,1000000.0,373198.0,25.0,90000.0,High,12,1.5,Bad marketing,Failed
S01538,Startup_1538,FoodTech,Canada,2023,,300000.0,12000000.0,-100000.0,3.0,,low,8,2.3,,failed
S01539,Startup_1539,Energy,USA,2011,1.0,,,15884903.0,50.0,300000.0,Low,5,4.5,Cash flow issues,Success
S01540,Startup_1540,RealEstate,India,2022,4.0,,1000000.0,13189641.0,120.0,,Medium,9,3.0,Cash flow issues,Success
S01541,Startup_1541,Health Tech,USA,2017,4.0,,12000000.0,14465924.0,,40000.0,High,13,3.0,,Failed
S01542,Startup_1542,Ed-tech,U.S.A,2019,3.0,50000.0,1000000.0,,300.0,150000.0,High,6,1.5,High burn rate,Failed
S01543,Startup_1543,FoodTech,U.S.A,2019,2.0,1500000.0,,10018378.0,,40000.0,Medium,13,,,Failed
S01544,Startup_1544,Agritech,Australia,2016,1.0,1500000.0,5000000.0,20380173.0,10.0,150000.0,high,3,4.5,Bad marketing,failed
S01545,Startup_1545,Ecommerce,india,2015,2.0,300000.0,1000000.0,4490048.0,300.0,,high,9,3.0,Lack of market demand,Failed
S01546,Startup_1546,E commerce,Germany,2014,1.0,50000.0,,,3.0,40000.0,high,5,1.5,,failed
S01547,Startup_1547,Fintech,UK,2013,3.0,800000.0,200000.0,254674.0,25.0,90000.0,High,9,,Founder conflict,failed
S01548,Startup_1548,Travel,Germany,2016,3.0,,,206142.0,,150000.0,High,3,3.8,Bad marketing,failed
S01549,Startup_1549,RealEstate,India,2011,4.0,1500000.0,,,10.0,90000.0,High,3,4.5,Strong competition,Success
S01550,Startup_1550,Ecommerce,U.S.A,2021,1.0,800000.0,5000000.0,24768434.0,120.0,40000.0,low,15,4.5,Regulatory issues,Failed
S01551,Startup_1551,FoodTech,Australia,2023,1.0,,200000.0,-100000.0,5.0,150000.0,Medium,1,,Bad marketing,failed
S01552,Startup_1552,Fintech,India,2018,1.0,1500000.0,12000000.0,26944615.0,5.0,40000.0,High,13,3.0,Lack of market demand,Success
S01553,Startup_1553,RealEstate,Australia,2023,,,5000000.0,7753339.0,25.0,300000.0,Medium,7,,Poor financial planning,Failed
S01554,Startup_1554,EdTech,India,2011,1.0,1500000.0,,,3.0,90000.0,low,13,3.8,Cash flow issues,Failed
S01555,Startup_1555,Ecommerce,Australia,2019,2.0,,5000000.0,-100000.0,,40000.0,Low,15,1.5,Cash flow issues,Failed
S01556,Startup_1556,Agritech,India,2017,2.0,300000.0,1000000.0,16096841.0,120.0,300000.0,Medium,4,3.0,,Failed
S01557,Startup_1557,AI,Australia,2015,5.0,1500000.0,5000000.0,20341570.0,3.0,90000.0,Medium,13,2.3,Poor financial planning,Failed
S01558,Startup_1558,Travel,UK,2018,,300000.0,200000.0,-100000.0,50.0,150000.0,Low,3,3.8,Cash flow issues,Failed
S01559,Startup_1559,Ed-tech,UK,2023,3.0,100000.0,5000000.0,-100000.0,,40000.0,low,7,2.3,Strong competition,Failed
S01560,Startup_1560,HealthTech,USA,2022,3.0,100000.0,200000.0,941515.0,120.0,150000.0,Low,1,,,failed
S01561,Startup_1561,HealthTech,Australia,2015,1.0,50000.0,200000.0,,,300000.0,Medium,4,3.8,Founder conflict,Failed
S01562,Startup_1562,Health Tech,Germany,2023,,50000.0,5000000.0,-100000.0,120.0,,high,14,1.5,Cash flow issues,failed
S01563,Startup_1563,HealthTech,india,2013,1.0,,1000000.0,,25.0,90000.0,High,14,,,Success
S01564,Startup_1564,Agritech,Australia,2012,,100000.0,12000000.0,-100000.0,3.0,150000.0,high,9,3.0,Strong competition,Failed
S01565,Startup_1565,Ed-tech,Germany,2022,5.0,1500000.0,,9714469.0,300.0,300000.0,low,9,3.8,Bad marketing,failed
S01566,Startup_1566,HealthTech,U.S.A,2018,4.0,1500000.0,12000000.0,-100000.0,3.0,300000.0,High,7,2.3,High burn rate,Failed
S01567,Startup_1567,HealthTech,U.S.A,2013,3.0,,,,5.0,150000.0,high,10,1.5,Regulatory issues,failed
S01568,Startup_1568,Health Tech,Germany,2010,1.0,,1000000.0,-100000.0,25.0,,high,14,1.5,Poor financial planning,Failed
S01569,Startup_1569,Agritech,india,2011,1.0,300000.0,200000.0,,,40000.0,low,2,3.8,,Failed
S01570,Startup_1570,Health Tech,USA,2015,2.0,800000.0,12000000.0,9588993.0,,90000.0,Low,4,2.3,Lack of market demand,Failed
S01571,Startup_1571,Fintech,Germany,2023,5.0,,200000.0,16998102.0,10.0,,Medium,3,4.5,Cash flow issues,Success
S01572,Startup_1572,Travel,Australia,2014,2.0,800000.0,1000000.0,,50.0,300000.0,High,4,3.8,High burn rate,Failed
S01573,Startup_1573,Ecommerce,Canada,2022,2.0,100000.0,,,5.0,,low,10,,Strong competition,failed
S01574,Startup_1574,SaaS,Germany,2017,5.0,,12000000.0,9796737.0,120.0,,high,13,2.3,Poor financial planning,Failed
S01575,Startup_1575,HealthTech,India,2021,2.0,50000.0,,13314408.0,300.0,300000.0,High,9,1.5,Cash flow issues,failed
S01576,Startup_1576,HealthTech,India,2014,3.0,50000.0,12000000.0,,25.0,40000.0,low,9,3.0,Cash flow issues,Failed
S01577,Startup_1577,RealEstate,Germany,2014,1.0,100000.0,1000000.0,,300.0,150000.0,Medium,9,1.5,Founder conflict,failed
S01578,Startup_1578,Transport,Germany,2015,1.0,800000.0,,,25.0,90000.0,Medium,10,4.5,Strong competition,Failed
S01579,Startup_1579,Ecommerce,Canada,2018,3.0,800000.0,200000.0,,120.0,150000.0,Low,6,1.5,Cash flow issues,Failed
S01580,Startup_1580,FinTech,UK,2010,4.0,,200000.0,,25.0,40000.0,high,5,1.5,Lack of market demand,Failed
S01581,Startup_1581,SaaS,india,2016,2.0,50000.0,,22357502.0,50.0,40000.0,High,6,,Bad marketing,failed
S01582,Startup_1582,Ecommerce,Canada,2017,4.0,,1000000.0,,300.0,300000.0,low,9,4.5,High burn rate,failed
S01583,Startup_1583,FinTech,india,2020,2.0,300000.0,,,50.0,150000.0,High,10,3.0,Cash flow issues,failed
S01584,Startup_1584,RealEstate,Germany,2015,2.0,50000.0,200000.0,-100000.0,50.0,90000.0,High,10,4.5,Lack of market demand,Failed
S01585,Startup_1585,Health Tech,UK,2012,,50000.0,5000000.0,,300.0,300000.0,Medium,10,1.5,Cash flow issues,Failed
S01586,Startup_1586,Agritech,India,2017,2.0,100000.0,,17310931.0,,,low,3,4.5,,failed
S01587,Startup_1587,Agritech,USA,2020,1.0,1500000.0,200000.0,-100000.0,10.0,,High,12,3.8,Bad marketing,Success
S01588,Startup_1588,Ecommerce,U.S.A,2015,5.0,300000.0,1000000.0,25762461.0,10.0,40000.0,High,7,,,Failed
S01589,Startup_1589,Energy,india,2011,1.0,100000.0,200000.0,,3.0,150000.0,low,7,,Strong competition,failed
S01590,Startup_1590,RealEstate,Germany,2011,4.0,800000.0,5000000.0,,3.0,40000.0,Low,5,1.5,Regulatory issues,Success
S01591,Startup_1591,Transport,UK,2021,3.0,50000.0,12000000.0,27408336.0,25.0,150000.0,Low,1,3.8,High burn rate,failed
S01592,Startup_1592,Agritech,India,2023,3.0,50000.0,5000000.0,15804696.0,5.0,40000.0,low,7,2.3,Poor financial planning,failed
S01593,Startup_1593,HealthTech,U.S.A,2020,3.0,100000.0,1000000.0,9519615.0,5.0,90000.0,Medium,15,3.8,Cash flow issues,Success
S01594,Startup_1594,Travel,USA,2011,3.0,50000.0,1000000.0,,50.0,300000.0,High,13,2.3,,Failed
S01595,Startup_1595,Ed-tech,U.S.A,2015,5.0,50000.0,,,10.0,,Medium,2,4.5,Strong competition,failed
S01596,Startup_1596,Ed-tech,india,2014,3.0,50000.0,5000000.0,-100000.0,10.0,,High,10,,Poor financial planning,failed
S01597,Startup_1597,RealEstate,Germany,2016,2.0,100000.0,1000000.0,27684479.0,5.0,40000.0,High,5,3.0,Regulatory issues,Failed
S01598,Startup_1598,RealEstate,India,2015,,300000.0,12000000.0,,50.0,300000.0,Medium,4,3.8,Regulatory issues,failed
S01599,Startup_1599,HealthTech,UK,2012,1.0,800000.0,200000.0,-100000.0,50.0,,Medium,15,3.0,,Success
S01600,Startup_1600,Ecommerce,UK,2018,5.0,800000.0,1000000.0,,3.0,40000.0,low,1,2.3,Regulatory issues,Success
S01601,Startup_1601,Transport,india,2022,,100000.0,,,25.0,150000.0,high,14,1.5,Founder conflict,Failed
S01602,Startup_1602,FoodTech,Australia,2013,,300000.0,12000000.0,,10.0,150000.0,high,14,1.5,Regulatory issues,failed
S01603,Startup_1603,Agritech,Canada,2017,2.0,800000.0,5000000.0,28215812.0,3.0,300000.0,low,13,,,failed
S01604,Startup_1604,Agritech,Germany,2017,3.0,300000.0,,,120.0,300000.0,Low,1,3.8,Strong competition,Failed
S01605,Startup_1605,Travel,India,2022,5.0,800000.0,200000.0,26912172.0,300.0,150000.0,high,7,,Lack of market demand,Success
S01606,Startup_1606,Energy,Germany,2023,3.0,300000.0,,7057620.0,5.0,,High,4,,Bad marketing,Failed
S01607,Startup_1607,Ecommerce,Canada,2022,4.0,1500000.0,200000.0,,5.0,,Low,14,,Founder conflict,Success
S01608,Startup_1608,Energy,india,2017,1.0,800000.0,,,50.0,,Low,13,2.3,Strong competition,Failed
S01609,Startup_1609,E commerce,Australia,2020,2.0,800000.0,200000.0,-100000.0,3.0,,Medium,14,3.0,,Success
S01610,Startup_1610,Agritech,india,2019,3.0,100000.0,5000000.0,-100000.0,25.0,40000.0,high,4,4.5,Regulatory issues,Failed
S01611,Startup_1611,Ed-tech,Canada,2019,3.0,100000.0,1000000.0,-100000.0,10.0,40000.0,Medium,12,2.3,Bad marketing,Success
S01612,Startup_1612,Travel,india,2010,4.0,1500000.0,12000000.0,17026247.0,3.0,300000.0,low,5,3.8,Strong competition,failed
S01613,Startup_1613,Agritech,USA,2018,,100000.0,12000000.0,,5.0,90000.0,low,15,2.3,Founder conflict,Failed
S01614,Startup_1614,Ed-tech,Germany,2014,,1500000.0,5000000.0,,5.0,300000.0,high,10,4.5,,failed
S01615,Startup_1615,E commerce,USA,2021,5.0,100000.0,1000000.0,-100000.0,10.0,40000.0,Low,15,4.5,,failed
S01616,Startup_1616,Agritech,India,2020,4.0,300000.0,12000000.0,,50.0,150000.0,high,11,3.8,Strong competition,failed
S01617,Startup_1617,HealthTech,Australia,2016,4.0,100000.0,200000.0,-100000.0,120.0,300000.0,high,8,3.0,,Failed
S01618,Startup_1618,SaaS,india,2019,5.0,800000.0,5000000.0,26031207.0,,40000.0,Low,10,2.3,Founder conflict,Success
S01619,Startup_1619,Health Tech,USA,2021,5.0,1500000.0,200000.0,,300.0,40000.0,low,2,3.8,Founder conflict,Failed
S01620,Startup_1620,Health Tech,Germany,2019,2.0,300000.0,,-100000.0,5.0,90000.0,high,10,4.5,Lack of market demand,failed
S01621,Startup_1621,HealthTech,U.S.A,2017,,300000.0,200000.0,22094101.0,120.0,90000.0,Low,12,4.5,Founder conflict,failed
S01622,Startup_1622,Ed-tech,India,2018,5.0,300000.0,,1308200.0,50.0,300000.0,low,2,3.0,Bad marketing,Failed
S01623,Startup_1623,Ecommerce,Australia,2017,3.0,50000.0,,-100000.0,3.0,150000.0,High,9,,Founder conflict,Success
S01624,Startup_1624,Health Tech,UK,2015,2.0,,1000000.0,10783537.0,300.0,40000.0,High,7,4.5,Bad marketing,failed
S01625,Startup_1625,Ecommerce,Australia,2016,1.0,50000.0,1000000.0,,5.0,300000.0,Low,2,3.8,,Failed
S01626,Startup_1626,EdTech,UK,2020,3.0,100000.0,1000000.0,24370959.0,50.0,150000.0,High,10,4.5,,Success
S01627,Startup_1627,Ed-tech,Canada,2013,4.0,50000.0,12000000.0,,50.0,300000.0,Medium,4,1.5,,Success
S01628,Startup_1628,Travel,USA,2012,2.0,100000.0,200000.0,21783492.0,25.0,300000.0,Medium,4,2.3,,Failed
S01629,Startup_1629,Health Tech,India,2023,,800000.0,5000000.0,,5.0,40000.0,Low,4,,,failed
S01630,Startup_1630,Energy,U.S.A,2020,4.0,300000.0,1000000.0,-100000.0,50.0,,high,2,2.3,High burn rate,failed
S01631,Startup_1631,AI,Germany,2018,,50000.0,12000000.0,-100000.0,5.0,40000.0,Low,11,1.5,Bad marketing,Success
S01632,Startup_1632,Travel,Canada,2019,4.0,300000.0,5000000.0,,120.0,90000.0,Low,11,,,Failed
S01633,Startup_1633,FinTech,Australia,2020,,800000.0,1000000.0,22641951.0,50.0,,low,3,4.5,Strong competition,Failed
S01634,Startup_1634,FoodTech,Australia,2017,5.0,50000.0,200000.0,7581998.0,120.0,150000.0,low,8,,Lack of market demand,failed
S01635,Startup_1635,HealthTech,Australia,2014,3.0,800000.0,200000.0,,3.0,300000.0,high,7,1.5,Cash flow issues,failed
S01636,Startup_1636,Travel,Canada,2018,5.0,100000.0,5000000.0,29913372.0,300.0,300000.0,High,2,3.8,Regulatory issues,Failed
S01637,Startup_1637,Energy,Australia,2023,4.0,1500000.0,200000.0,,,90000.0,Medium,12,4.5,Regulatory issues,failed
S01638,Startup_1638,Energy,UK,2019,4.0,1500000.0,12000000.0,4660348.0,120.0,90000.0,low,6,3.0,,Success
S01639,Startup_1639,Transport,Canada,2018,4.0,50000.0,200000.0,,120.0,,Low,9,1.5,Lack of market demand,Success
S01640,Startup_1640,Transport,india,2013,4.0,,12000000.0,,120.0,300000.0,High,9,3.8,Founder conflict,Success
S01641,Startup_1641,Energy,India,2015,,50000.0,1000000.0,-100000.0,3.0,,Medium,9,3.8,High burn rate,Success
S01642,Startup_1642,EdTech,UK,2010,,1500000.0,,,3.0,,Medium,13,2.3,,Success
S01643,Startup_1643,E commerce,U.S.A,2013,1.0,800000.0,5000000.0,3597626.0,25.0,150000.0,Low,15,3.8,Cash flow issues,failed
S01644,Startup_1644,Agritech,U.S.A,2023,4.0,1500000.0,,-100000.0,50.0,40000.0,High,15,3.0,Strong competition,Failed
S01645,Startup_1645,FoodTech,Germany,2013,2.0,50000.0,12000000.0,-100000.0,10.0,40000.0,low,7,1.5,Bad marketing,failed
S01646,Startup_1646,EdTech,UK,2012,3.0,800000.0,,,10.0,300000.0,Low,15,3.8,,Failed
S01647,Startup_1647,Travel,U.S.A,2012,4.0,100000.0,200000.0,,120.0,90000.0,high,3,4.5,,Failed
S01648,Startup_1648,EdTech,India,2023,3.0,300000.0,12000000.0,24231638.0,50.0,300000.0,low,4,4.5,Cash flow issues,failed
S01649,Startup_1649,Travel,Canada,2012,5.0,100000.0,200000.0,-100000.0,,90000.0,low,4,3.8,Poor financial planning,failed
S01650,Startup_1650,FinTech,USA,2015,1.0,,,,25.0,90000.0,Low,3,3.0,High burn rate,failed
S01651,Startup_1651,E commerce,Canada,2011,,800000.0,1000000.0,12933018.0,25.0,300000.0,Low,5,1.5,Regulatory issues,Failed
S01652,Startup_1652,Travel,U.S.A,2013,4.0,1500000.0,1000000.0,,5.0,300000.0,Low,4,2.3,Cash flow issues,failed
S01653,Startup_1653,Ed-tech,Germany,2010,3.0,800000.0,1000000.0,-100000.0,10.0,,high,2,3.0,Strong competition,failed
S01654,Startup_1654,Ed-tech,UK,2023,4.0,50000.0,12000000.0,-100000.0,,300000.0,low,8,3.0,High burn rate,Failed
S01655,Startup_1655,Travel,USA,2020,4.0,50000.0,,,5.0,90000.0,Low,1,,Bad marketing,failed
S01656,Startup_1656,HealthTech,India,2016,1.0,100000.0,200000.0,-100000.0,50.0,40000.0,High,13,1.5,Cash flow issues,Success
S01657,Startup_1657,Agritech,india,2019,,,5000000.0,,10.0,40000.0,Medium,11,3.8,Regulatory issues,Success
S01658,Startup_1658,FinTech,UK,2014,2.0,,,-100000.0,10.0,300000.0,High,14,2.3,High burn rate,failed
S01659,Startup_1659,Fintech,Canada,2012,,,1000000.0,-100000.0,10.0,90000.0,Low,15,,High burn rate,failed
S01660,Startup_1660,HealthTech,Germany,2019,4.0,,5000000.0,-100000.0,50.0,90000.0,High,5,3.8,Regulatory issues,Success
S01661,Startup_1661,E commerce,india,2016,3.0,,200000.0,,,150000.0,high,9,3.0,Strong competition,Success
S01662,Startup_1662,SaaS,Canada,2022,1.0,100000.0,5000000.0,,3.0,90000.0,High,14,3.8,High burn rate,Failed
S01663,Startup_1663,Fintech,USA,2016,5.0,1500000.0,,-100000.0,50.0,40000.0,Low,15,,,Success
S01664,Startup_1664,FinTech,India,2013,5.0,,12000000.0,-100000.0,120.0,,High,4,4.5,Lack of market demand,failed
S01665,Startup_1665,Health Tech,Australia,2015,1.0,,,-100000.0,10.0,,High,3,3.0,Founder conflict,Success
S01666,Startup_1666,Fintech,Germany,2021,5.0,300000.0,5000000.0,-100000.0,300.0,150000.0,High,10,3.0,Lack of market demand,failed
S01667,Startup_1667,Energy,U.S.A,2015,,1500000.0,5000000.0,7407366.0,120.0,90000.0,High,4,3.0,Cash flow issues,Failed
S01668,Startup_1668,HealthTech,India,2014,2.0,100000.0,200000.0,10597414.0,3.0,40000.0,Low,6,3.8,Regulatory issues,failed
S01669,Startup_1669,AI,india,2012,,300000.0,5000000.0,,5.0,40000.0,High,7,3.0,High burn rate,failed
S01670,Startup_1670,E commerce,U.S.A,2015,4.0,300000.0,1000000.0,,25.0,,Low,14,4.5,Regulatory issues,Success
S01671,Startup_1671,Fintech,UK,2012,,100000.0,1000000.0,17729203.0,10.0,90000.0,Medium,15,1.5,Lack of market demand,failed
S01672,Startup_1672,SaaS,india,2020,4.0,,200000.0,-100000.0,50.0,90000.0,low,5,4.5,Founder conflict,Success
S01673,Startup_1673,RealEstate,India,2016,2.0,50000.0,1000000.0,,300.0,,Medium,14,3.8,,Failed
S01674,Startup_1674,Health Tech,UK,2022,1.0,100000.0,,26906400.0,3.0,90000.0,High,15,3.0,Bad marketing,Success
S01675,Startup_1675,Health Tech,U.S.A,2021,,,200000.0,2589412.0,120.0,300000.0,High,7,3.8,Founder conflict,Success
S01676,Startup_1676,Travel,India,2015,1.0,100000.0,12000000.0,3340253.0,120.0,,high,1,4.5,Lack of market demand,failed
S01677,Startup_1677,Agritech,Canada,2022,5.0,,,,50.0,90000.0,low,13,3.8,Lack of market demand,failed
